strategy,family,independence_group,evidence,description,implementation_note,start,end,years,cagr,stress_cagr,annual_vol,excess_shy_sharpe,max_drawdown,ulcer_index,calmar,cvar_5pct_daily,worst_calendar_year,best_calendar_year,largest_year_abs_excess_share,annual_turnover,cagr_2007_2012,cagr_2013_2021,rolling_3y_min,rolling_3y_target_share,rolling_5y_min,rolling_5y_target_share,latest_weights,GFC_return,GFC_maxdd,2011_euro_US_downgrade_return,2011_euro_US_downgrade_maxdd,2018_Q4_return,2018_Q4_maxdd,COVID_crash_return,COVID_crash_maxdd,deflated_sharpe_probability,target_gate,selection_score,max_underwater_days,max_trough_to_recovery_days,max_5pct_trough_to_recovery_days,median_5pct_trough_to_recovery_days,share_5pct_recovered_within_20d,n_5pct_drawdowns,n_unrecovered_5pct_drawdowns,suite,max_recovery_days,duration_hard_pass,objective_gate,joint_gate
recovery_sector_barbell_M_cyc65_mom126_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09324812930561444,0.09008240888347596,0.1385757867735107,0.5655181107811658,-0.23247498271055167,0.07234264953783853,0.4011103827963939,-0.021892871480761154,-0.1576254345366943,0.353791573073839,0.17657805292968276,5.797759189623998,0.0473268400372453,0.12494715440984483,-0.0005406147456837873,0.38352084712111184,0.019477157707671777,0.38204924543288327,"{""XLK"": 0.32203667811308057, ""XLP"": 0.13255193933524875, ""XLU"": 0.09988225363450691, ""XLV"": 0.13176759995991227, ""XLY"": 0.31376152895725157}",-0.21942320255229308,-0.23247498271055422,-0.11442014836902348,-0.17616646792335244,-0.07385999781265284,-0.08457589710219537,-0.15106827906685893,-0.15545606237320897,,,,501,373,373,24.0,0.47368421052631576,19,0,recovery_sweep,501.0,False,True,False
recovery_sector_barbell_W_cyc50_mom126_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09107333756342095,0.0861349100214508,0.12521706086962275,0.5945671887514494,-0.26650992589079037,0.07053455114286192,0.34172587478314304,-0.019706857032564307,-0.16279342317101175,0.3253817779174264,0.15868624861496253,9.070875523828706,0.037106262944494484,0.12856898228107072,-0.00613932202566303,0.33487756452680345,0.0119383737602472,0.4312946783161239,"{""XLB"": 0.16773967237418386, ""XLK"": 0.16333245345254938, ""XLP"": 0.18213978657525778, ""XLU"": 0.14545202117827827, ""XLV"": 0.17598252161665517, ""XLY"": 0.16535354480307562}",-0.25436567048179237,-0.26650992589078926,-0.12853098826763643,-0.15072535514743324,-0.07177154997157587,-0.07490445987028105,-0.19056310221004846,-0.19197252071766002,,,,521,376,376,28.0,0.3157894736842105,19,0,recovery_sweep,521.0,False,False,False
recovery_sector_barbell_M_cyc50_mom63_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 50% cyclical budget, 63d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09061314813205801,0.0874607656630697,0.12134432586265147,0.6054788011363185,-0.23627679665396584,0.05783340711370379,0.38350421799887346,-0.018976124305132985,-0.13026048711054394,0.2913607472968931,0.1494806173398004,5.787635144137962,0.07112429898940431,0.10379060974229937,-0.0014126024845952934,0.4189278623428193,0.02798831608239727,0.38046068308181097,"{""SHY"": 0.15682180663444878, ""XLK"": 0.1645303132439573, ""XLP"": 0.18865279500827462, ""XLU"": 0.1421560968053245, ""XLV"": 0.18753649436315137, ""XLY"": 0.1603024939448434}",-0.22400933736658446,-0.23627679665396606,-0.0426098775333158,-0.06513924063348253,-0.08044460944177889,-0.08195301150574041,-0.16827366727883275,-0.16924718161787022,,,,542,378,378,45.0,0.21052631578947367,19,1,recovery_sweep,542.0,False,True,False
recovery_SPY_trend_150d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly SPY above 150d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09163730463287312,0.08742111497244198,0.12023992256547393,0.6255647432298803,-0.20894693657623242,0.07957256272343427,0.4385673517612931,-0.019938079745735006,-0.11427570526696618,0.32307727179570356,0.1472563091893006,7.735607970438928,0.03907914854799688,0.12811209880406937,-0.001298408041847221,0.36366644606221044,0.012523556851029571,0.21803018268467037,"{""SPY"": 1.0}",-0.10410155361339213,-0.1543168855412116,-0.04054551517342464,-0.0440534260511678,-0.10160750871906588,-0.11083495071799954,-0.0720702783824031,-0.12437189310971453,,,,540,381,381,49.0,0.23529411764705882,17,0,recovery_sweep,540.0,False,True,False
SPY_trend_150d,Equity P&L control,pnl_trend,long_rule,Weekly SPY above 150d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.0916373046328731,0.0874211149724419,0.1202399225654739,0.6255647432298803,-0.2089469365762324,0.0795725627234342,0.4385673517612931,-0.019938079745735,-0.1142757052669661,0.3230772717957035,0.1472563091893006,7.735607970438928,0.0390791485479968,0.1281120988040693,-0.0012984080418472,0.3636664460622104,0.0125235568510295,0.2180301826846703,"{""SPY"": 1.0}",-0.1041015536133921,-0.1543168855412116,-0.0405455151734246,-0.0440534260511678,-0.1016075087190658,-0.1108349507179995,-0.0720702783824031,-0.1243718931097145,0.8182571816929167,True,0.1676627156601718,540,381,381,49.0,0.23529411764705882,17,0,original_104,,,True,
SPY_60_IEF_30_GLD_10,Fixed allocation,balanced_static,long_rule,"Quarterly rebalanced fixed ETF weights: {'SPY': 0.6, 'IEF': 0.3, 'GLD': 0.1}",ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.0915961233982576,0.0914666540869673,0.1119458513331608,0.6549610845417948,-0.3177031676528943,0.0606618615320103,0.2883072399779492,-0.0171310686267311,-0.1841081138396019,0.2288744870604193,0.1621567962879993,0.2372289315357817,0.063051430270953,0.1110331625856022,-0.0079978146441136,0.4665784248841826,0.0453448744072915,0.3447180301826846,"{""GLD"": 0.09784591861338233, ""IEF"": 0.28178059578070647, ""SPY"": 0.6203734856059112}",-0.3106428340363503,-0.3177031676528948,-0.0722343636623522,-0.0772538960088229,-0.097271848167375,-0.0998215176774206,-0.1849495090486893,-0.1877213396522616,0.8486042900921917,False,-0.0396196646527526,695,384,384,57.0,0.0,9,0,original_104,,,False,
SPY_60_TLT_40,Fixed allocation,balanced_static,long_rule,"Quarterly rebalanced fixed ETF weights: {'SPY': 0.6, 'TLT': 0.4}",ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.1017739921462914,0.1016218620942579,0.1047584763477976,0.7886907881823341,-0.3049769144692205,0.0589123899832931,0.3337104787862981,-0.0156843719914981,-0.1191183777745027,0.2475474591555138,0.1156198673827337,0.2761718907455639,0.0673372247718133,0.1253258938828707,-0.0134187604899277,0.5678358702845797,0.0569999999449137,0.585385226370135,"{""SPY"": 0.6167178549864057, ""TLT"": 0.3832821450135944}",-0.2991230300152407,-0.3049769144692187,0.0185927889666943,-0.0571529789727837,-0.0949929123025152,-0.0963264255187116,-0.1404937145198418,-0.1761918831262393,0.9385002246305107,False,0.0829359513588963,727,387,387,66.0,0.1111111111111111,9,0,original_104,,,False,
SPY_trend_250d,Equity P&L control,pnl_trend,long_rule,Weekly SPY above 250d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.0905854315864016,0.0881142769680471,0.1243273497947243,0.600697920127994,-0.2444819660483079,0.0901766484064839,0.3705198917146411,-0.0207036922072458,-0.1696852023493589,0.3230772717957051,0.1346913113337394,4.534666741291786,0.031629874542925,0.1317122521101403,-0.0251929745538259,0.2703507610853739,-0.0049497956142779,0.2188244638602065,"{""SPY"": 1.0}",-0.0538625518524583,-0.1118863441576143,-0.1655039000039602,-0.1668412862817649,-0.1622834158056828,-0.1691714419712807,-0.0720702783824028,-0.1243718931097144,0.7915436702288425,True,0.0561463013348709,761,400,400,35.0,0.3333333333333333,15,0,original_104,,,True,
cross_asset_multi_horizon_top3,Cross-asset tactical,tactical_momentum,long_rule,Monthly top-3 average 3/6/12m ranks with 12m SHY hurdle.,ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.0958584079957154,0.0927766060055717,0.1316656825803633,0.624325615958215,-0.2609712754219712,0.0921297019190672,0.367314018911543,-0.0199966749978896,-0.1573522474021428,0.2825946170992826,0.1457200528733921,5.630193337935447,0.1063600762327201,0.0889188419387725,-0.0071808496038524,0.3348775645268034,-0.006289434059351,0.2926926131850675,"{""DBC"": 0.33115927083914554, ""SPY"": 0.3255809164441441, ""VNQ"": 0.3432598127167103}",0.0501500094548188,-0.2099776131290778,0.0722193630290621,-0.0474095126064388,-0.2163380067261455,-0.2211426512366753,0.0166500926563737,-0.1054160259918957,0.8191594354999586,False,0.0341191877020065,634,406,406,43.0,0.2,15,0,original_104,,,False,
cross_asset_multi_horizon_top3_invvol,Cross-asset tactical,tactical_momentum,long_rule,"Monthly top-3 3/6/12m ranks, 12m SHY hurdle, 63d inverse-vol sizing.",ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.1037878745426117,0.1002398984749046,0.1236014216742014,0.7182333578801023,-0.2546373277344075,0.076486593343033,0.4075909665956942,-0.0187704163344489,-0.1544310751514567,0.2857731283927422,0.1472362100173758,6.437218873241538,0.1210975784021706,0.0924068039147156,-0.0112986333622563,0.3914626075446724,-0.0016552951192775,0.3518665607625099,"{""DBC"": 0.24708316680018452, ""SPY"": 0.39591788690570906, ""VNQ"": 0.3569989462941064}",0.1916974362310379,-0.1216590820869431,0.0808994526713953,-0.0391152438843444,-0.215731527052273,-0.2184567824999733,0.0065190982393341,-0.0883658967006056,0.8980258711927147,False,0.1439790032391493,635,407,407,31.5,0.1875,16,0,original_104,,,False,
recovery_SPY_trend_100d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly SPY above 100d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09047215780329232,0.0856808235415285,0.11822706388489956,0.6253317440405888,-0.23242821283875614,0.08406174355600922,0.3892477453503294,-0.019526470806399368,-0.1571225078365419,0.34703986204779724,0.1436988297246473,8.802588380154642,0.06876242184765347,0.10517668847730421,-0.02337021736457434,0.44738583719391134,0.008334852931781933,0.35305798252581416,"{""SPY"": 1.0}",-0.14017388773169626,-0.18559791517297353,-0.04054551517342442,-0.04405342605116769,-0.04697234867087796,-0.06704824332613302,-0.07207027838240299,-0.12437189310971442,,,,607,408,408,72.0,0.25,16,0,recovery_sweep,607.0,False,True,False
SPY_trend_100d,Equity P&L control,pnl_trend,long_rule,Weekly SPY above 100d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.0904721578032923,0.0856808235415285,0.1182270638848995,0.6253317440405888,-0.2324282128387561,0.0840617435560092,0.3892477453503294,-0.0195264708063993,-0.1571225078365419,0.3470398620477972,0.1436988297246473,8.802588380154642,0.0687624218476534,0.1051766884773042,-0.0233702173645743,0.4473858371939113,0.0083348529317819,0.3530579825258141,"{""SPY"": 1.0}",-0.1401738877316962,-0.1855979151729735,-0.0405455151734244,-0.0440534260511676,-0.0469723486708779,-0.067048243326133,-0.0720702783824029,-0.1243718931097144,0.8182132528424875,True,0.0945928010303021,607,408,408,72.0,0.25,16,0,original_104,,,True,
SPY_70_TLT_30,Fixed allocation,balanced_static,long_rule,"Quarterly rebalanced fixed ETF weights: {'SPY': 0.7, 'TLT': 0.3}",ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.1044613945161763,0.1043226440339561,0.1233356471434298,0.7007802080301786,-0.3728247381395907,0.0762113614995273,0.2801890106258574,-0.0189210422368082,-0.1853812212698793,0.2642239772404784,0.144657662036256,0.2512715239362808,0.058285889777796,0.1363304756161991,-0.033127863546567,0.6399735274652548,0.0431938102110458,0.6810961080222399,"{""SPY"": 0.7145269318050573, ""TLT"": 0.28547306819494267}",-0.3689076358700628,-0.3728247381395905,-0.0304636348368884,-0.0841583789386559,-0.1184520783271974,-0.1200872471703946,-0.1884889129855829,-0.2041714076936942,0.8863295362372359,False,-0.0811742716817366,806,452,452,54.0,0.2,10,0,original_104,,,False,
recovery_sector_barbell_W_cyc35_mom126_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09297483004129958,0.08927670207638494,0.13801915951448787,0.5644226096267649,-0.3228960581795899,0.07811598553246446,0.2879404306310497,-0.021289640332906694,-0.20440420699980621,0.312318126230849,0.1689915245194231,6.77721200909426,0.043192715261087145,0.1274449094433785,-0.027821768475595365,0.442422236929186,0.011408443145925817,0.5599682287529786,"{""XLK"": 0.17153905735945235, ""XLP"": 0.23683692299401382, ""XLU"": 0.18913170914960925, ""XLV"": 0.22883061248781492, ""XLY"": 0.17366169800910955}",-0.3025934172831243,-0.32289605817959033,-0.11631452612661441,-0.1453987117848352,-0.10542955531094511,-0.10693220825278749,-0.25574529303958016,-0.256888469927423,,,,771,460,460,37.0,0.13333333333333333,15,0,recovery_sweep,771.0,False,False,False
SPY_70_IEF_30,Fixed allocation,balanced_static,long_rule,"Quarterly rebalanced fixed ETF weights: {'SPY': 0.7, 'IEF': 0.3}",ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.0941202677830921,0.0940032007119429,0.1292550126843291,0.600340266512292,-0.3832719329254307,0.0793968868393596,0.2455704675912288,-0.0200279999781204,-0.2250703759817939,0.2415014954355334,0.1769130736696981,0.2140072640112864,0.0476254675889455,0.1262288500445454,-0.0395771655518401,0.5622104566512244,0.026884443402332,0.573868149324861,"{""IEF"": 0.2802254392193033, ""SPY"": 0.7197745607806967}",-0.3797715664967392,-0.3832719329254295,-0.0946540158131833,-0.101832528794609,-0.1226873364677885,-0.124541722115916,-0.2155626948041513,-0.2181461882884457,0.7942583606488492,False,-0.1937507585908604,814,460,460,43.0,0.08333333333333333,12,0,original_104,,,False,
SPY_90_110_collar,Synthetic SPY option overlay,option_overlay,synthetic_proxy,"Synthetic SPY overlay: put ratio SPY_90_110_collar, frozen VIX/Black-Scholes/skew model; quarterly puts and monthly calls where applicable.","SPY options; model-risk screen, not historical executable chains",2007-01-03,2021-12-31,14.98015873015873,0.0981031510485779,0.0875220248026795,0.1244351781841553,0.6416178511494149,-0.3477623512081342,0.0921689173499281,0.2820982510262119,-0.0184346175817175,-0.2148193578011684,0.2840089377334625,0.1530885348063999,,0.0271122339304668,0.1480794582546767,-0.0507075123874749,0.5357615894039736,-0.0014019652323697,0.6323529411764706,{},-0.3424949467300183,-0.3477623512081356,-0.1168826267292912,-0.1174590252654566,-0.1056587895574446,-0.1082946281063725,-0.1579765267167834,-0.1619726146379105,0.8363704278298922,False,-0.0959949041621976,823,469,469,42.0,0.13333333333333333,15,0,original_104,,,False,
recovery_QQQ_trend_100d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly QQQ above 100d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.11936937733373765,0.11385638637030038,0.14880426673906225,0.6982645468495089,-0.3081133452254008,0.11079676177003979,0.38742034119428614,-0.024618455512068465,-0.24873033226817054,0.5228554305551176,0.1570131238934813,9.869568789870355,0.045147144331727285,0.17170932485660861,-0.04294602545365622,0.5221707478491066,0.0001432574421558197,0.37529785544082606,"{""QQQ"": 1.0}",-0.1651536908874861,-0.21602817009128683,-0.1706197515023017,-0.19687219691780067,-0.06409405662117718,-0.0890041854201924,-0.06794679549865301,-0.13224755155651957,,,,689,472,472,58.0,0.23809523809523808,21,0,recovery_sweep,689.0,False,False,False
recovery_QQQ_trend_75d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly QQQ above 75d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09667195013542584,0.08996096682228849,0.14610450298735353,0.5717885564966899,-0.3687273606187622,0.13143198096686212,0.2621773170648374,-0.024593352789548002,-0.27416103605751574,0.4225451975114327,0.13119058729899774,12.270274711730712,0.023946684360029336,0.14795660203297079,-0.012157702477246568,0.43381866313699535,-0.01260204439702739,0.3562351072279587,"{""QQQ"": 1.0}",-0.329141316025631,-0.35266925305531527,-0.17061975150230202,-0.196872196917801,-0.06409405662117751,-0.08900418542019273,-0.06794679549865246,-0.13224755155651924,,,,699,482,482,71.0,0.13333333333333333,15,1,recovery_sweep,699.0,False,False,False
cross_asset_mom_126_top3,Cross-asset tactical,tactical_momentum,long_rule,Monthly top-3 126d cross-asset momentum with 12m SHY hurdle.,ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.1020791899631805,0.098922813287203,0.1260317686429465,0.692352002151516,-0.2214995010619955,0.0737717448535888,0.4608551688548029,-0.0191075325557379,-0.1210602921826989,0.2919975646840624,0.1552458360894262,5.73424207429312,0.1308734157381066,0.0833079439115034,0.0030121250086625,0.3759099933818663,0.0039495077561595,0.3220810166799047,"{""DBC"": 0.33115927083914554, ""SPY"": 0.32558091644414416, ""VNQ"": 0.3432598127167104}",0.1474120031835875,-0.1643371016791468,0.0722193630290615,-0.0474095126064391,-0.2005830572251659,-0.2043674587203366,-0.067297774189752,-0.1206223428209083,0.8791151591548012,True,0.2056451764518853,727,499,499,47.0,0.21428571428571427,14,0,original_104,,,True,
SPY_drawdown_soft,Equity P&L control,pnl_drawdown,long_rule,Weekly SPY high-water drawdown exposure ladder (soft); residual SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.0924522918320205,0.0912312880711085,0.134128541733534,0.5707020794530467,-0.3366050589663956,0.100265482417455,0.2746610289099973,-0.0210713787762677,-0.2014068653497367,0.3230772717957053,0.1528942234304824,2.236383742816846,0.0152046035693464,0.1471398038373159,-0.0608973800632399,0.4933818663136995,-0.0192346348070794,0.6223193010325655,"{""SPY"": 1.0}",-0.3303573222619286,-0.3366050589663957,-0.1170459050140618,-0.117541651981786,-0.1505271225093275,-0.1534682033040124,-0.2254043053421915,-0.2290901209983863,0.7587598087749019,False,-0.1446009379276656,1242,888,888,33.0,0.26666666666666666,15,0,original_104,,,False,
